"CASEID","POINT_X","POINT_Y","YEAR_","LOCATION","CHPTYPE","DAYWEEK","CRASHSEV","VIOLCAT","KILLED","INJURED","WEATHER1","PEDCOL","BICCOL","MCCOL","TRUCKCOL","ETOH","TIMECAT","MONTH_","CRASHTYP","INVOLVE","PED","PRIMARYRD","SECONDRD","DISTANCE","DIRECT","INTERSECT_","PROCDATE","JURIS","DATE_","TIME_","BADGE","JURIDIST","SHIFT","POP","SPECIAL","BEATTYPE","LAPDDIV","BEATCLAS","BEATNUMB","WEATHER2","STATEHW","CALTRANC","CALTRAND","STROUTE","ROUTESUF","POSTPRE","POSTMILE","LOCATYPE","RAMP","SIDEHW","TOWAWAY","PARTIES","PCF","VIOLCODE","VIOL","VIOLSUB","HITRUN","ROADSURF","RDCOND1","RDCOND2","LIGHTING","RIGHTWAY","CHPRDTYP","NOTPRIV","STFAULT","CHPFAULT","SEVINJ","OTHERINJ","COP","PEDKILL","PEDINJ","BICKILL","BICINJ","MCKILL","MCINJURE","RAMP1","RAMP2","CITY","COUNTY","STATE","X_CHP","Y_CHP"
"6290809",-117.776529381,33.7064,2013,"3026","0","5","1","11",1,0,"B","Y",,,,,2100,3,"G","B","B","TRABUCO RD","MONROE",13,"E","N","2014-06-26",3026,"2013-03-08",1819,"7094",,"5","6","0","0",,"0","00P","-","N",,0,0,,,0,,,,"Y",2,"A","-",21950,"B","N","A","H","-","C","A","0","Y","N","60",0,0,0,1,0,0,0,0,0,"-","-","IRVINE","ORANGE","CA",0,0
"6290808",-117.760571416,33.7093,2013,"3026","0","2","1","08",2,1,"B","Y",,,,,900,3,"E","I","F","EASTWOOD","MONTICELLO",365,"N","N","2015-01-16",3026,"2013-03-12",721,"4779",,"5","6","0","0",,"0","00P","-","N",,0,0,,,0,,,,"Y",3,"A","-",22107,,"N","A","H","-","A","D","0","Y","A","01",0,1,0,2,0,0,0,0,0,"-","-","IRVINE","ORANGE","CA",0,0
"6290807",-117.651203175,33.6568,2013,"3028","0","5","1","01",1,0,"A",,"Y",,,,2100,3,"H","G","A","SANTA MARGARITA PKWY","EL TORO RD",1186,"S","N","2014-06-25",3000,"2013-03-15",1848,"5727","892D1","5","5","0","0",,"0","017","-","N",,0,0,,,0,,,,"Y",2,"A","-",23152,"A","N","A","H","-","A","D","0","Y","A","07",0,0,0,0,0,1,0,0,0,"-","-","MISSION VIEJO","ORANGE","CA",-117.65111,33.65658
"6290806",-117.771432082,33.7439,2013,"3022","0","6","1","01",1,2,"A",,,,,"Y",1800,8,"D","C","A","JAMBOREE RD","PORTOLA PKWY",0,,"Y","2015-01-13",3022,"2013-08-31",1743,"1109",,"5","5","0","0",,"0",,"-","N",,0,0,,,0,,,,"Y",2,"A","-",23153,"A","N","A","H","-","A","A","0","Y","A","01",2,0,0,0,0,0,0,0,0,"-","-","TUSTIN","ORANGE","CA",-117.4616,33.4483
"6290688",-117.886195255,33.8181,2013,"3001","0","3","1","08",1,0,"A",,,,,,1800,1,"D","E","A","EAST BALL RD","S BELHAVEN ST",205,"W","N","2014-06-26",3001,"2013-01-09",1559,"A1278",,"5","7","0","0",,"0","0D3","-","N",,0,0,,,0,,,,"Y",2,"A","-",22107,,"N","A","H","-","A","D","0","Y","A","01",0,0,0,0,0,0,0,0,0,"-","-","ANAHEIM","ORANGE","CA",0,0
"6290670",-117.80312041,33.6583,2013,"3026","0","5","1","03",1,1,"A",,,,,,900,10,"D","C","A","UNIVERSITY DR","MICHELSON DR",504,"S","N","2015-01-16",3026,"2013-10-11",646,"6352",,"5","6","0","0",,"0","00U","-","N",,0,0,,,0,,,,"Y",2,"A","-",22350,,"N","A","H","-","A","A","0","Y","A","07",0,1,0,0,0,0,0,0,0,"-","-","IRVINE","ORANGE","CA",0,0
"6290614",-117.85642215,33.738,2013,"3019","0","5","1","10",1,0,"A","Y",,,,,900,10,"G","B","B","STANDARD AV","GRANT ST",0,,"Y","2014-06-05",3019,"2013-10-11",710,"3317","SE","5","7","0","0",,"0","003","-","N",,0,0,,,0,,,,"N",2,"A","-",21950,"A","N","A","H","-","A","D","0","Y","A","01",0,0,0,1,0,0,0,0,0,"-","-","SANTA ANA","ORANGE","CA",0,0
"6290613",-117.885850659,33.778892465,2013,"3019","3","4","1","01",1,0,"A",,,"Y","Y","Y",600,12,"C","C","A","RT 22","THE CITY DR",1014,"E","N","2015-01-12",9675,"2013-12-26",405,"20070",,"3","7","0","1",,"2","222","-","Y","ORA",12,22,"-","R",9.94,"H","-","E","Y",2,"A","-",23152,"A","N","A","H","-","D","D","6","Y","C","02",0,0,0,0,0,0,0,1,0,"-","-","SANTA ANA","ORANGE","CA",-117.88787,33.77882
"6290521",-117.928532159,33.8934,2013,"3008","0","4","1","05",1,8,"A",,,,,,1800,10,"D","C","A","HARBOR BL","VALENCIA MESA DR",0,,"Y","2014-05-16",3008,"2013-10-10",1601,"1317",,"5","6","0","0",,"0","Z-2","-","N",,0,0,,,0,,,,"Y",8,"A","-",21651,"C","N","-","-","-","A","A","0","Y","D","22",2,3,3,0,0,0,0,0,0,"-","-","FULLERTON","ORANGE","CA",0,0
"6290327",-117.991782161,33.859,2013,"3003","0","6","1","18",1,0,"A","Y",,,,"Y",300,10,"G","B","E","ORANGETHORPE AV","OREGON ST",0,,"Y","2015-01-16",3003,"2013-10-05",106,,,"5","5","0","0",,"0","901","-","N",,0,0,,,0,,,,"N",2,"C","-",0,,"N","A","H","-","C","D","0","Y","-","-",0,0,0,1,0,0,0,0,0,"-","-","BUENA PARK","ORANGE","CA",-117.9919,33.8591
"6290222",-117.925776138,33.853684885,2013,"3001","3","1","1","08",2,1,"A",,,,,,300,11,"E","I","A","RT 91","HARBOR BL",375,"W","N","2014-04-02",9670,"2013-11-25",40,"20472",,"3","7","0","1",,"2","094","-","Y","ORA",12,91,"-","-",3.19,"H","-","E","Y",1,"A","-",22107,,"N","A","H","-","C","D","1","Y","A","07",0,0,1,0,0,0,0,0,0,"-","-","ANAHEIM","ORANGE","CA",-117.92583,33.85356
"6290205",-117.700575788,33.609263655,2013,"3045","1","4","1","08",1,2,"A",,,,,"Y",1500,9,"F","A","A","RT 5","EL TORO RD",2640,"S","N","2015-01-13",9690,"2013-09-05",1436,"17685",,"2","4","0","1",,"2","055","-","Y","ORA",12,5,"-","-",18.18,"H","-","S","Y",1,"A","-",22107,,"N","A","H","-","A","D","1","Y","A","07",1,0,1,0,0,0,0,0,0,"-","-","LAGUNA HILLS","ORANGE","CA",-117.70771,33.61455
"6290193",-117.842622197,33.8681,2013,"3016","0","7","1","01",2,0,"A",,,,"Y","Y",300,12,"D","C","A","ORANGETHORPE AV","ROSE DR",0,,"Y","2015-01-08",3016,"2013-12-15",207,"1197","33","5","5","0","0",,"0","002","-","N",,0,0,,,0,,,,"Y",2,"A","-",23152,"A","N","A","D","-","C","A","0","Y","A","01",0,0,0,0,0,0,0,0,0,"-","-","PLACENTIA","ORANGE","CA",0,0
"6290156",-117.855182049,33.848124887,2013,"3001","3","4","1","01",1,0,"A",,,"Y",,"Y",2400,7,"F","A","A","RT 91","LA PALMA AV",5300,"E","N","2015-01-13",9675,"2013-07-18",2330,"19171",,"3","7","0","1",,"2","093","-","Y","ORA",12,91,"-","-",7.42,"H","-","W","Y",2,"A","-",23152,"A","F","A","H","-","C","D","6","Y","C","02",0,0,0,0,0,0,0,1,0,"-","-","ANAHEIM","ORANGE","CA",-117.86459,33.84642
"6290140",-117.672066399,33.572676669,2013,"3028","1","6","1","08",1,0,"A",,,,"Y","Y",600,12,"C","C","A","RT 5","OSO CRK",11,"S","N","2015-01-08",9690,"2013-12-14",425,"20637",,"3","5","0","1",,"2","056","-","Y","ORA",12,5,"-","-",14.84,"H","-","S","Y",2,"A","-",22107,,"N","A","H","-","C","D","1","Y","A","01",0,0,0,0,0,0,0,0,0,"-","-","MISSION VIEJO","ORANGE","CA",-117.67207,33.57468
"6290117",-117.890719773,33.7272,2013,"3019","0","4","1","-",1,1,"A",,,,,,2100,10,"H","A","A","EDINGER AV","RENE DR",19,"E","N","2014-03-10",3019,"2013-10-31",2001,"2647","SC","5","7","0","0",,"0","004","-","N",,0,0,,,0,,,,"N",1,"-","-",0,,"N","A","H","-","C","D","0","Y","-","-",0,1,0,0,0,0,0,0,0,"-","-","SANTA ANA","ORANGE","CA",0,0
"6290095",-117.896682722,33.797548378,2013,"3001","1","4","1","08",1,2,"B","Y",,,,,2400,8,"G","B","E","RT 5","GENE AUTRY WY",1291,"S","N","2014-03-12",9670,"2013-08-22",2138,"18212",,"2","7","0","1",,"2","503","-","Y","ORA",12,5,"-","-",35.7,"H","-","S","Y",4,"A","-",22107,,"N","A","H","-","C","D","6","Y","A","01",1,1,0,1,1,0,0,0,0,"-","-","ANAHEIM","ORANGE","CA",-117.89619,33.79692
"6290049",-117.832155835,33.8303,2013,"3015","0","2","1","18",1,1,"B",,,,,,1200,12,"A","C","A","SANTIAGO BL","ROBINHOOD PL",96,"S","N","2014-03-04",3015,"2013-12-10",1153,"0656","117N","5","6","0","0",,"0","903","-","N",,0,0,,,0,,,,"Y",2,"C","-",0,,"N","A","H","-","A","A","0","Y","-","-",0,0,1,0,0,0,0,0,0,"-","-","ORANGE","ORANGE","CA",0,0
"6290008",-117.669692171,33.6091,2013,"3028","0","7","1","01",1,1,"A",,,,,"Y",600,12,"E","I","A","OLIVERA DR","PACATO DR",0,,"Y","2015-01-12",3000,"2013-12-29",309,"5727","892B7","5","5","0","0",,"0","017","-","N",,0,0,,,0,,,,"Y",2,"A","-",23152,"A","N","A","H","-","C","D","0","Y","A","01",0,1,0,0,0,0,0,0,0,"-","-","MISSION VIEJO","ORANGE","CA",-117.66958,33.60907
"6290005",-117.909934894,33.735,2013,"3019","0","6","1","01",1,3,"A",,,,,"Y",300,11,"A","C","A","MCFADDEN AV","MOHAWK DR",12,"W","N","2015-01-13",3019,"2013-11-16",148,"2859","SC","5","7","0","0",,"0","004","-","N",,0,0,,,0,,,,"Y",2,"A","-",23152,"A","N","A","H","-","C","A","0","Y","A","01",1,1,1,0,0,0,0,0,0,"-","-","SANTA ANA","ORANGE","CA",0,0
"6288549",-117.870346492,33.7089,2013,"3019","0","6","2","05",0,1,"A",,,"Y",,,1800,11,"B","C","A","DYER RD","SYCAMORE ST",20,"E","N","2014-05-02",3019,"2013-11-09",1642,"2859","SE","5","7","0","0",,"0","003","-","N",,0,0,,,0,,,,"Y",2,"A","-",21650,,"N","A","H","-","A","D","0","Y","C","02",1,0,0,0,0,0,0,0,1,"-","-","SANTA ANA","ORANGE","CA",0,0
"6288413",-117.963312251,33.7741,2013,"3009","0","3","2","12",0,1,"A",,"Y",,,,1800,11,"D","G","A","GARDEN GROVE BL","GALWAY ST",0,,"Y","2014-05-08",3009,"2013-11-20",1656,"2849","94","5","6","0","0",,"0","013","-","N",,0,0,,,0,,,,"N",2,"A","-",21453,"A","N","A","H","-","A","A","0","Y","L","04",1,0,0,0,0,0,1,0,0,"-","-","GARDEN GROVE","ORANGE","CA",0,0
"6288257",-117.619002101,33.6386,2013,"3048","0","6","2","12",0,3,"A",,,,,,300,8,"D","C","A","SANTA MARGARITA PKWY","ALICIA PKWY",0,,"Y","2014-03-26",3000,"2013-08-24",118,"5727","892-H","5","4","0","0",,"0","017","-","N",,0,0,,,0,,,,"Y",2,"A","-",21453,"A","N","A","H","-","C","A","0","Y","A","01",1,2,0,0,0,0,0,0,0,"-","-","RANCHO SANTA MARGARITA","ORANGE","CA",-117.61897,33.63855
"6286483",-117.887458107,33.789,2013,"3015","1","4","2","01",0,1,"A",,,"Y",,,900,10,"F","A","A","RT 5","CHAPMAN AV",285,"S","N","2014-04-26",9675,"2013-10-24",840,"18005",,"1","6","0","1",,"2","502","-","Y",,0,0,,,0,,,,"Y",1,"A","-",23152,"A","N","A","H","-","A","D","0","Y","C","02",1,0,0,0,0,0,0,0,1,"TO","-","ORANGE","ORANGE","CA",-117.88653,33.78896
"6285865",-117.912872146,33.6481,2013,"3004","0","1","2","00",0,1,"A",,"Y",,,"Y",600,11,"D","G","A","NEWPORT BL","BAY ST",0,,"Y","2014-05-06",3004,"2013-11-04",443,"542","11","5","6","0","0",,"0","002","-","Y",,0,0,,,0,,,,"N",2,"D","-",0,,"N","A","H","-","C","A","0","Y","-","-",1,0,0,0,0,0,1,0,0,"-","-","COSTA MESA","ORANGE","CA",-117.91294,33.64805
"6285468",-117.818812124,33.8023,2013,"3015","0","2","2","11",0,1,"B","Y",,,,,1800,11,"G","B","D","E COLLINS AV","N MALLARD ST",0,,"Y","2015-01-20",3015,"2013-11-12",1709,"0919","56","5","6","0","0",,"0","712","-","N",,0,0,,,0,,,,"N",2,"A","-",21954,"A","N","A","H","-","C","D","0","Y","N","60",1,0,0,0,1,0,0,0,0,"-","-","ORANGE","ORANGE","CA",0,0
"6284827",-117.736695479,33.5674,2013,"3049","0","6","2","01",0,1,"B",,,"Y",,"Y",2400,11,"F","A","A","WOOD CANYON DR","OAKGROVE",623,"S","N","2014-05-03",3000,"2013-11-09",2304,"1916","921C6","5","4","0","0",,"0","2304","-","N",,0,0,,,0,,,,"Y",1,"A","-",23152,"A","N","A","H","-","C","D","0","Y","C","02",1,0,0,0,0,0,0,0,1,"-","-","ALISO VIEJO","ORANGE","CA",0,0
"6284707",-117.719245153,33.5181,2013,"3040","0","5","2","01",0,2,"A",,,,,"Y",2400,8,"E","I","A","CROWN VALLEY PKY","PASEO DEL NIGUEL",35,"N","N","2014-04-07",3000,"2013-08-02",2324,"6887","951F6","5","5","0","0",,"0","1740","-","N",,0,0,,,0,,,,"Y",1,"A","-",23152,"A","N","A","H","-","C","D","0","Y","A","01",2,0,0,0,0,0,0,0,0,"-","-","LAGUNA NIGUEL","ORANGE","CA",-117.43088,33.31052
"6284639",-117.919963569,33.6399,2013,"3004","0","6","1","11",1,0,"A","Y",,,,"Y",1800,11,"G","B","D","NEWPORT BL","ROCHESTER ST",180,"N","N","2014-07-30",3004,"2013-11-23",1655,"592","11","5","6","0","0",,"0","001","-","N",,0,0,,,0,,,,"N",2,"A","-",21956,"A","N","A","H","-","A","D","0","Y","N","60",0,0,0,1,0,0,0,0,0,"-","-","COSTA MESA","ORANGE","CA",-117.92349,33.639
"6284608",-117.83430601,33.728,2013,"3022","3","4","2","03",0,1,"B",,,"Y",,,2100,11,"C","C","A","RT 55","EDINGER AV",550,"N","N","2014-05-09",9675,"2013-11-21",1805,"17833",,"2","5","0","1",,"2","552","-","Y",,0,0,,,0,,,,"Y",3,"A","-",22350,,"N","B","H","-","C","D","0","Y","C","02",1,0,0,0,0,0,0,0,1,"-","-","TUSTIN","ORANGE","CA",-117.83492,33.72712
"6282131",-117.948602458,33.6278,2013,"3014","0","2","2","08",0,1,"A",,"Y",,,"Y",300,10,"E","E","A","PROSPECT ST","NEWPORT SHORES DR",304,"N","N","2014-04-24",3014,"2013-10-15",31,"1380","17","5","5","0","0",,"0",,"-","N",,0,0,,,0,,,,"N",2,"A","-",22107,,"N","A","H","-","D","D","0","Y","L","04",1,0,0,0,0,0,1,0,0,"-","-","NEWPORT BEACH","ORANGE","CA",0,0
"6281384",-117.963269438,33.7741,2013,"3009","0","4","2","01",0,1,"A","Y",,,,"Y",2100,11,"G","B","B","GARDEN GROVE BL","GALWAY ST",13,"E","N","2014-05-03",3009,"2013-11-07",1907,"2861","094","5","6","0","0",,"0","013","-","N",,0,0,,,0,,,,"N",2,"A","-",23152,,"N","A","H","-","C","A","0","Y","A","07",1,0,0,0,1,0,0,0,0,"-","-","GARDEN GROVE","ORANGE","CA",0,0
"6280685",-117.660512061,33.6223,2013,"3028","0","1","2","09",0,2,"A",,,,,,1800,10,"A","C","A","ALICIA PKWY","TRABUCO RD",0,,"Y","2014-03-24",3000,"2013-10-21",1724,,,"5","5","0","0",,"0",,"-","N",,0,0,,,0,,,,"Y",2,"A","-",21453,"C","N","A","H","-","A","A","0","Y","A","01",1,1,0,0,0,0,0,0,0,"-","-","MISSION VIEJO","ORANGE","CA",-117.66067,33.62217
"6279988",-117.665339784,33.4641,2013,"3029","1","4","2","07",0,9,"B",,,,"Y",,1500,10,"H","I","A","RT 5","VIA CALIFORNIA",913,"S","N","2014-04-18",9690,"2013-10-24",1212,"16610",,"1","4","0","1",,"2","058","-","Y",,0,0,,,0,,,,"Y",11,"A","-",21658,"A","F","A","H","-","A","D","0","Y","G","25",1,4,4,0,0,0,0,0,0,"-","-","DANA POINT","ORANGE","CA",-117.66696,33.46519
"6279289",-117.915412158,33.6331,2013,"3004","0","1","2","09",0,1,"A",,,"Y",,,2100,11,"D","A","A","17TH ST","SANTA ANA AV",0,,"Y","2014-05-08",3004,"2013-11-04",1832,"487","3","5","6","0","0",,"0","006","-","N",,0,0,,,0,,,,"Y",3,"A","-",21801,"A","N","A","H","-","C","A","0","Y","A","01",1,0,0,0,0,0,0,0,1,"-","-","COSTA MESA","ORANGE","CA",-117.91536,33.63311
"6279231",-117.86865303,33.7455,2013,"3019","0","7","2","01",0,2,"B","Y",,,,"Y",300,11,"G","B","B","1ST ST","SYCAMORE ST",18,"E","N","2014-05-06",3019,"2013-11-03",122,"3014","SE","5","7","0","0",,"0","003","-","N",,0,0,,,0,,,,"N",3,"A","-",23153,"A","N","A","H","-","C","A","0","Y","A","01",1,1,0,0,2,0,0,0,0,"-","-","SANTA ANA","ORANGE","CA",0,0
"6275850",-117.67789441,33.4659,2013,"3029","0","3","2","04",0,2,"A",,,,,,1800,11,"C","C","A","DOHENY PARK RD","DOMINGO AV",119,"N","N","2014-05-09",3000,"2013-11-13",1715,"8418","972B6","5","4","0","0",,"0","737","-","N",,0,0,,,0,,,,"N",2,"A","-",21703,,"F","A","H","-","C","A","0","Y","D","22",1,0,1,0,0,0,0,0,0,"-","-","DANA POINT","ORANGE","CA",0,0
"6274409",-117.673147078,33.5564,2013,"3028","1","3","2","03",0,3,"A",,,,,,1200,11,"C","C","A","RT 5","CROWN VALLEY PKWY",1056,"S","N","2014-05-09",9690,"2013-11-06",1159,"12830",,"1","5","0","1",,"2","056","-","Y",,0,0,,,0,,,,"Y",2,"A","-",22350,,"N","A","H","-","A","D","0","Y","A","01",1,0,2,0,0,0,0,0,0,"-","-","MISSION VIEJO","ORANGE","CA",-117.67325,33.55599
"6272686",-117.650752142,33.6185,2013,"3028","0","4","2","09",0,2,"B",,,,,,1500,11,"D","C","A","MARGUERITE PKWY","CALIXTO",0,,"Y","2014-05-09",3000,"2013-11-21",1339,"8737","892D6","5","5","0","0",,"0","18 753","-","N",,0,0,,,0,,,,"Y",2,"A","-",21802,"A","N","B","H","-","A","A","0","Y","A","01",1,0,1,0,0,0,0,0,0,"-","-","MISSION VIEJO","ORANGE","CA",0,0
"6272377",-117.739812082,33.6308,2013,"3045","0","4","2","00",0,3,"A",,,,,,2100,10,"D","C","A","LAKE FOREST DR","SANTA VITTORIA DR",0,,"Y","2014-04-30",3000,"2013-10-03",1835,"1916","891C5","5","4","0","0",,"0","746","-","N",,0,0,,,0,,,,"N",2,"D","-",0,,"N","A","H","-","B","A","0","Y","-","-",1,1,1,0,0,0,0,0,0,"-","-","LAGUNA HILLS","ORANGE","CA",0,0
"6272265",-117.813780378,33.8886,2013,"3025","0","3","2","07",0,1,"A",,,"Y",,,2100,9,"F","A","A","YORBA LINDA BL","IMPERIAL HWY",106,"W","N","2014-04-15",3002,"2013-09-25",1944,"9204","3000","5","5","0","0",,"0","001","-","N",,0,0,,,0,,,,"Y",2,"A","-",21658,"A","N","A","H","-","C","A","0","Y","A","07",1,0,0,0,0,0,0,0,1,"-","-","YORBA LINDA","ORANGE","CA",0,0
"6272218",-117.642354255,33.5118,2013,"3018","0","6","2","00",0,1,"A",,,,,,300,10,"E","I","A","ORTEGA HWY","HUNT CLUB DR",530,"W","N","2014-04-28",3000,"2013-10-12",35,"1377","9720D","5","4","0","0",,"0","433","-","Y",,0,0,,,0,,,,"Y",1,"D","-",0,,"N","A","H","-","C","D","0","Y","-","-",1,0,0,0,0,0,0,0,0,"-","-","SAN JUAN CAPISTRANO","ORANGE","CA",0,0
"6271815",-117.673002171,33.4639,2013,"3029","0","4","2","08",0,1,"A",,"Y",,,,1200,11,"H","G","A","RT 1","CAMINO CAPISTRANO",0,,"Y","2014-04-30",3000,"2013-11-07",930,"1056","992E2","5","4","0","0",,"0","075","-","Y",,0,0,,,0,,,,"N",2,"A","-",22107,,"N","A","H","-","A","A","0","Y","L","04",1,0,0,0,0,0,1,0,0,"-","-","DANA POINT","ORANGE","CA",-117.64535,33.44159
"6269988",-117.853112136,33.7951,2013,"3015","0","6","2","09",0,1,"A",,,,,,1200,11,"D","C","A","GLASSELL ST","WALNUT AV",0,,"Y","2014-04-30",3015,"2013-11-09",1139,"1098","23W","5","6","0","0",,"0","0II","-","N",,0,0,,,0,,,,"N",2,"A","-",21801,"A","N","A","H","-","A","A","0","Y","A","07",1,0,0,0,0,0,0,0,0,"-","-","ORANGE","ORANGE","CA",0,0
"6266430",-117.877237162,33.8802,2013,"3008","0","3","2","10",0,1,"A","Y",,,,,2100,10,"G","B","B","PLACENTIA AV","RUBY DR",6,"N","N","2014-05-02",3008,"2013-10-16",1902,"1117",,"5","6","0","0",,"0","0Z3","-","N",,0,0,,,0,,,,"N",2,"A","-",21950,"A","N","A","H","-","C","D","0","Y","A","01",1,0,0,0,1,0,0,0,0,"-","-","FULLERTON","ORANGE","CA",0,0
"6265484",-117.959016292,33.8398,2013,"3001","0","1","2","11",0,2,"A","Y",,,,,1500,11,"G","B","B","WEST CRESCENT AV","N BROOKHURST ST",14,"E","N","2014-04-30",3001,"2013-11-04",1437,"1373",,"5","7","0","0",,"0","0D2","-","N",,0,0,,,0,,,,"N",2,"A","-",21456,"B","N","A","H","-","A","A","0","Y","N","60",1,1,0,0,1,0,0,0,0,"-","-","ANAHEIM","ORANGE","CA",0,0
"6264407",-117.958862177,33.8457,2013,"3001","0","4","2","00",0,2,"A",,,,,"Y",2100,10,"D","C","A","BROOKHURST ST","RT 5",0,,"Y","2014-04-24",3001,"2013-10-31",2034,"A1158",,"5","7","0","0",,"0","0D1","-","Y",,0,0,,,0,,,,"Y",2,"D","-",0,,"N","A","H","-","C","A","0","Y","-","-",1,1,0,0,0,0,0,0,0,"-","NF","ANAHEIM","ORANGE","CA",0,0
"6263426",-117.97334933,33.9246,2013,"3012","0","6","2","01",0,2,"A",,,,,"Y",600,10,"B","E","A","LAMBERT RD","MARTINEZ DR",288,"W","N","2014-04-22",3012,"2013-10-12",441,"571","31","5","5","0","0",,"0","003","-","N",,0,0,,,0,,,,"Y",5,"A","-",23152,"A","N","A","H","-","C","A","0","Y","A","07",1,1,0,0,0,0,0,0,0,"-","-","LA HABRA","ORANGE","CA",0,0
"6262698",-117.679262052,33.4642,2013,"3029","0","3","2","03",0,1,"C",,,"Y",,,1200,10,"F","A","A","RT 1","DOHENY PARK RD",0,,"Y","2014-04-30",3000,"2013-10-09",1120,"9066","972A","5","4","0","0",,"0","735","-","Y",,0,0,,,0,,,,"Y",1,"A","-",22350,,"N","B","H","-","A","A","0","Y","C","02",1,0,0,0,0,0,0,0,1,"NO","-","DANA POINT","ORANGE","CA",0,0
"6262300",-118.000323529,33.8562,2013,"3003","3","1","2","03",0,1,"A",,,,,,300,10,"C","C","A","RT 91","BEACH BL",667,"W","N","2014-04-23",9670,"2013-10-07",123,"20254",,"3","5","0","1",,"2","091","-","Y",,0,0,,,0,,,,"Y",2,"A","-",22350,,"F","A","H","-","C","D","0","Y","-","99",1,0,0,0,0,0,0,0,0,"-","-","BUENA PARK","ORANGE","CA",-118.00039,33.85618
"6262296",-118.003901014,33.8561,2013,"3003","3","1","2","01",0,1,"A",,,,,"Y",300,10,"A","C","A","RT 91","WESTERN AV",435,"W","N","2014-04-23",9670,"2013-10-07",125,"20254",,"3","5","0","1",,"2","091","-","Y",,0,0,,,0,,,,"Y",2,"A","-",23152,"A","N","A","H","-","C","D","0","Y","A","01",1,0,0,0,0,0,0,0,0,"-","-","BUENA PARK","ORANGE","CA",-118.00388,33.85607
"6262188",-117.867598032,33.7585,2013,"3019","0","1","2","11",0,1,"A","Y",,,,,1800,10,"G","B","D","MAIN ST","16TH ST",145,"S","N","2014-04-23",3019,"2013-10-07",1751,"3151","NE","5","7","0","0",,"0","002","-","N",,0,0,,,0,,,,"N",2,"A","-",21954,"A","N","-","H","-","A","D","0","Y","N","60",1,0,0,0,1,0,0,0,0,"-","-","SANTA ANA","ORANGE","CA",0,0
"6260006",-117.947236548,33.8507,2013,"3001","0","6","2","01",0,1,"A",,,,,"Y",300,10,"E","I","A","ROMNEYA DR","CORONET AV",23,"E","N","2014-04-23",3001,"2013-10-26",2,"1617","D2","5","7","0","0",,"0",,"-","N",,0,0,,,0,,,,"Y",1,"A","-",23152,"A","N","A","H","-","C","D","0","Y","D","22",1,0,0,0,0,0,0,0,0,"-","-","ANAHEIM","ORANGE","CA",0,0
"6259785",-117.75036217,33.6593,2013,"3026","0","4","2","12",0,2,"A",,,,,,1500,10,"D","C","A","BARRANCA PKWY","IRVINE CENTER DR",0,,"Y","2014-04-28",3026,"2013-10-24",1448,"6352",,"5","6","0","0",,"0","00C","-","N",,0,0,,,0,,,,"Y",2,"A","-",21453,"A","N","A","H","-","A","A","0","Y","A","01",1,1,0,0,0,0,0,0,0,"-","-","IRVINE","ORANGE","CA",0,0
"6258959",-117.774764043,33.6993,2013,"3026","1","3","2","08",0,1,"B",,,"Y",,,900,10,"E","I","A","RT 5","YALE AV",500,"S","N","2014-04-26",9675,"2013-10-23",720,"16356",,"1","6","0","1",,"2","530","-","Y",,0,0,,,0,,,,"Y",1,"A","-",22107,,"N","A","-","-","B","D","0","Y","C","02",1,0,0,0,0,0,0,0,1,"-","-","IRVINE","ORANGE","CA",-117.77372,33.6977
"6258951",-117.802045327,33.7587,2013,"3000","5","1","2","01",0,2,"A",,,,,"Y",2400,10,"E","I","A","NEWPORT AV","EL CAMINO LN",12,"S","N","2014-04-26",9675,"2013-10-14",2343,"20070",,"3","9","0","3",,"2","002","-","N",,0,0,,,0,,,,"Y",2,"A","-",23152,"A","N","A","H","-","C","A","0","Y","A","01",2,0,0,0,0,0,0,0,0,"-","-","UNINCORPORATED","ORANGE","CA",-117.80196,33.75853
"6258888",-117.747736866,33.6601,2013,"3026","1","5","2","07",0,2,"A",,,"Y",,,2100,10,"B","C","A","RT 5","BARRANCA PKWY",200,"S","N","2014-04-26",9675,"2013-10-18",1914,"18834",,"2","6","0","1",,"2","504","-","Y",,0,0,,,0,,,,"Y",3,"A","-",21658,"A","N","A","H","-","C","D","0","Y","A","01",1,0,1,0,0,0,0,0,1,"-","-","IRVINE","ORANGE","CA",-117.74697,33.66066
"6257487",-117.917154858,33.8371,2013,"3001","0","1","2","11",0,1,"A","Y",,,,,1800,10,"G","B","D","W CYPRESS ST","LEMON ST",187,"W","N","2014-05-22",3001,"2013-10-14",1526,"A1252",,"5","7","0","0",,"0",,"-","N",,0,0,,,0,,,,"N",2,"A","-",21954,"A","N","A","H","-","A","D","0","Y","N","60",1,0,0,0,1,0,0,0,0,"-","-","ANAHEIM","ORANGE","CA",0,0
"6257463",-117.932722115,33.804,2013,"3001","0","1","2","11",0,1,"B","Y",,,,,1800,10,"G","B","D","S 9TH ST","W HOLGATE DR",98,"S","N","2014-05-22",3001,"2013-10-28",1706,"A1373",,"5","7","0","0",,"0","0D3","-","N",,0,0,,,0,,,,"N",2,"A","-",21954,"A","N","A","H","-","A","D","0","Y","N","60",1,0,0,0,1,0,0,0,0,"-","-","ANAHEIM","ORANGE","CA",0,0
